Javiera,F,342/53,
Jay,A,012-DGRC-2000 A/OTRO,
Jaya,A,012-DGRC-2000 A/OTRO,
Jayag,M,13/98,
Jaydi,F,21/01,
Jayma,A,ACOMP/OTRO/3/98,
Jazmin,F,2/87,ORIGEN: PERSASIGNIFICADO: FLOR FRAGANTENOMBRE: COMUNGENERO: FEME NINO.
Jazmine,F,10/01,
Jazz,F,012-DGRC-2000,
Jean,M,17/90,
Jean Luc,M,CIRC. 05/2000,
Jeanette,F,17/88,
Jeanne,F,18/99,
Jeannette,F,10/99,
Jed,M,012-DGRC-2000,
Jedfri,F,10/01,
Jedidiah,M,012-DGRC-2000,
Jedrek,M,012-DGRC-2000,
Jedva,F,Circ. 5/05,
Jefferson,M,11/98,
Jeffrey,M,012-DGRC-2000,
Jehiel,M,5/98,
Jelani,M,012-DGRC-2000,
Jelena,F,012-DGRC-2000,
Jemima,F,12/91,
Jena,F,012-DGRC-2000,
Jenara,F,340/55,
Jenaro,M,340/53,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "IANUARIUS": CUERO, CONSAGRADO AL DIOS JANO, EN EL SANTORAL VARIOS SANTOS CON ESTE NOMBRE, SAN JENARO, EN NAPOLES SE CONSERVA LA AMPOLLA CON SU SANGRE QUE SE LICUA ANUALMEN- TENOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: JENARA.
Jenay,F,012-DGRC-2000,
Jendayi,F,012-DGRC-2000,
Jenifer,F,2/00,
Jenna,F,012-DGRC-2000,
Jennifer,F,889/77,
Jenny,F,2/00,
Jensine,F,012-DGRC-2000,
Jeremiah,M,012-DGRC-2000,
Jeremias,M,887/77,ORIGEN: HEBREOSIGNIFICADO: PROFETA, ELEVACION DEL SE¥ORORIGENES: NUEVO TESTAMENTONOMBRE: COMUNGENERO: MASCULINO
Jeremy,M,13/95,
Jeri,F,012-DGRC-2000,
Jeriah,M,012-DGRC-2000,
Jerolin,M,012-DGRC-2000,
Jerome,M,012-DGRC-2000,
Jeronimo,M,240/51,ORIGEN: GRIEGOSIGNIFICADO: EL DEL NOMBRE SAGRADO, DOCTOR MAXIMO DE LA IGLESIANOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: JERO- NIMA.
Jerry,M,012-DGRC-2000,
Jerusalen,F,842/73,ORIGEN: HEBREOSIGNIFICADO: LUGARVISION DE PAZGENERO: FEMENINO-
Jerusha,F,012-DGRC-2000,
Jerzy,A,012-DGRC-2000,
Jesica,F,910/79,ORIGEN: ESLAVOSIGNIFICADO: HIJA DE JESSA, EL MAS ANTIGUO DIOS DE LA MITOLOGIA ESLAVANOMBRE: COMUNGENERO: FEMENINO
Jess,A,012-DGRC-2000,
Jessamine,F,012-DGRC-2000,
Jesse,A,012-DGRC-2000 A/OTRO,
Jessica,F,17/90,
Jessie,F,11/98,
Jesuana,F,PCIA BS AS,
Jesumina,F,PCIA BS AS,
Jesus,M,903/78,ORIGEN: HEBREOSIGNIFICADO: NOMBRE PROPIO MUY COMUN ENTRE LOS ISRAELI- TAS, EL SALVADOR. NOMBRE: COMUNGENERO: MASCULINO VARIACION DE GENE- RO: JESUSA.
Jethro,M,012-DGRC-2000,
Jeuel,M,12/97,ORIGEN: HEBREOSIGNIFICADO: TESORO DE DIOS.
Jewell,F,012-DGRC-2000,
Jezabel,F,363/54,
Jezebel,F,012-DGRC-2000,
Jhonas,M,15/01,
Jibril,M,012-DGRC-2000,
Jill,F,012-DGRC-2000,
Jillian,F,012-DGRC-2000,
Jim,M,012-DGRC-2000,
Jimena,F,622/64,ORIGEN: ANTIGUO ESPA¥OLSIGNIFICADO: FORMA DE "SIMEON" EN ANTIGUO ES- PA¥OL"JIMENA" ES ARIMENE EN FRANCESNOMBRE: COMUNGENERO: FEMENINO VARIACION DE GENERO: JIMENO.
Jimmy,M,012-DGRC-2000,
Jimoh,M,012-DGRC-2000,
Jin,F,012-DGRC-2000,
Jinsok,M,15/02,
Jinx,F,012-DGRC-2000,
Jira,F,012-DGRC-2000,
Jivin,M,012-DGRC-2000,
Joad,M,SANTORAL,ORIGEN: HEBREOSIGNIFICADO: EL SE¥OR ES TODOPODEROSOGENERO: MASCULI- NO.-
Joakim,M,23/00,
Joan,M,5/84,
Joana,F,19/88,
Joanicio,M,SANTORAL,ABAD FESTIV.4 DE NOVIEMBRE
Joann,F,012-DGRC-2000,
Joanna,F,012-DGRC-2000,
Joanne,F,012-DGRC-2000,
Joao,M,11/00,
Joaquim,M,1/02,
Joaquin,M,COMUN,ORIGEN: HEBREOSIGNIFICADO: AL QUE DIOS LE DA FIRMEZA EN SU VIDA, LA BIBLIA NOS HABLA DEL HIJO DE JOSEIAS ELIAKIM, A QUIEN EL FARAON NECAO PUSO EN EL TRONO DE JUDA. NOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: JOAQUINA.
Joaquina,F,COMUN,
Joav,M,867/75,
Job,M,912/80,ORIGEN: HEBREOSIGNIFICADO: EL QUE ES PERSEGUIDO, PERSONAJE CENTRAL DEL LIBRO BIBLICO DEL MISMO NOMBRE.-FIGURA EN LA BIBLIA COMO EJEMPLO DE JUSTICIA Y SANTIDAD DE VIDA Y SOBRE TODO COMO EJEMPLO DE INVICTA PA CIENCIAOTROS ORIGENES: ANTIGUO TESTAMENTONUEVO TESTAMENTOGENERO:
Jobey,M,012-DGRC-2000,
Jobina,F,012-DGRC-2000,
Jocasta,F,012-DGRC-2000,
Jocelyn,A,ACOMP/OTRO.11/99,
Jodi,F,012-DGRC-2000,
Jody,A,012-DGRC-2000,
Joe,M,012-DGRC-2000,
Joel,M,596/63,ORIGEN: HEBREOSIGNIFICADO: PROFETA, HIJO DE PATUEL, CON CUYO NOMBRE, SE CONOCE EL PEQUE¥O ESCRITO PROFETICO, DIOS ES SU SE¥OR, YAHVEH ES DIOS NOMBRE: COMUNOTROS ORIGENES: ANTIGUO TESTAMENTOGENERO: MASCULINO
Joela,F,PCIA BS AS,
Joelle,F,012-DGRC-2000,
Joelliane,F,012-DGRC-2000,
Joey,M,17/99,
Johana,F,15/01,
Johann,M,28/96,
Johanna,F,903/78,
John,M,18/99,
Johnny,M,012-DGRC-2000,
Joia,F,012-DGRC-2000,
Jokin,M,6/03,
Jolan,F,012-DGRC-2000,
Jolanta,F,012-DGRC-2000,
Jolene,F,012-DGRC-2000,
Jolie,F,012-DGRC-2000,
Joline,F,012-DGRC-2000,
Jon,M,851/74,
Jonah,M,012-DGRC-2000,
Jonas,M,779/71,ORIGEN: HEBREOSIGNIFICADO: UNO DE LOS LLAMADOS PROFETAS MENORES, EL QUE ES SENCILLO COMO UNA PALOMAGENERO: MASCULINO
Jonatan,M,597/63,ORIGEN: HEBREO SIGNIFICADO: DON Y GRACIA DE DIOSOTROS ORIGENES: NUEVOP TESTAMENTOGENERO: MASCULINO.
Jonathan,M,854/74,ORIGEN: HEBREOSIGNIFICADO: YAHVEH HA DADO, DON DE YAHVEH, HIJO DE SAUL Y AMIGO DE DAVIDGENERO: MASCULINO
Jonina,F,012-DGRC-2000,
Jora,F,012-DGRC-2000,
Jordan,M,616/64,
Jordana,F,540/60,ORIGEN: HEBREOSIGNIFICADO: QUE DESCIENDE, VARIEDAD DE JORDANOGENE- RO: FEMENINOVARIACION DE GENERO: JORDANOJORDAN/
Jordane,F,012-DGRC-2000,
Jordi,M,4/91,
Jorell,M,012-DGRC-2000,
Jorge,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: RELATIVO A LA TIERRA, CAMPESINO, EN EL SANTO RAL: EL PRINCIPE DE CAPADOCIA FAMOSO POR SU LEGENDARIO COMBATE CONTRA EL DRAGONNOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: JOR- GELINA.
Jorgelina,F,623/64,
Jorgen,M,012-DGRC-2000,
Josafat,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: YAHVEH ES JUEZ, JUICIO DE YAHVEHGENERO MASCULINO
Joscio,M,SANTORAL,BEATOMONJE FESTIV.30 DE NOVIEMBRE
Jose,M,14/85,ORIGEN: HEBREOSIGNIFICADO: DIOS A¥ADA NUEVOS HIJOS AL RECIEN NACIDO, HIJO DE JACOB Y DE RAQUEL, SE CASO CON ASENAT, JOSE ESPOSO DE MARIA, QUE ERA DEL LINAJE DE DAVID, OBRERO DE LA CONSTRUCCION, CARPINTERO Y EBANIS- TA, OJALA QUE DIOS LE ENGRANDEZCA. NOMBRE: COMUNGENERO: MASCULINO
Josef,M,012-DGRC-2000,
Josefa,F,COMUN,
Josefina,F,COMUN,
Joselin,F,2/00,
Joselina,F,PCIA BS AS,
Josemaria,M,17/90,
Joseph,M,2/90,
Josephina,F,8/01,
Josephine,F,012-DGRC-2000,
Josette,F,15/02,
Josh,M,012-DGRC-2000,
Joshua,M,8/91,
Josiah,M,012-DGRC-2000,
Josias,M,2/95,
Josua,M,12./00,
Josue,M,639/65,ORIGEN: HEBREOSIGNIFICADO: YAHVEH SALVA, HIJO DE NUN, DE LA TRIBU DE EFRAIMOTROS ORIGENES: NUEVO TESTAMENTOGENERO: MASCULINO-
Jotham,M,012-DGRC-2000,
Journey,F,012-DGRC-2000,
Jova,F,USJ,ORIGEN: LATINOSIGNIFICADO: TAL VEZ RELACIONADO CON "IOVIS", RELATIVO A JUPITERNOMBRE: COMUNGENERO: FEMENINO.
Joviniano,M,SANTORAL,MARTIRES FESTIV.5 DE MAYO-11 DE OCTUBRE
Jovino,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "IOVIS" , RELATIVO A JUPITER GENERO: MASCULINO-
Jovita,F,374/54,ORIGEN: LATINOSIGNIFICADO: TAL VEZ RELACIONADO CON "IOVIS", RELATIVO A JUPITERNOMBRE: COMUNGENERO: FEMENINO-
Joy,F,4/99,
Joyce,F,12 /00,
Jozeph,M,CIRC. 05/2000,
Jristos,M,15/01,
Juan,M,COMUN,ORIGEN: HEBREOSIGNIFICADO: YAHVEH SE HA COMPADECIDO, LLENO DE LA GRACIA DE DIOS, JUAN EL APOSTOL, JUAN BAUTISTA, JUAN HIRCANO, JUAN MARCOS. OTROS ORIGENES: NUEVO TESTAMENTONOMBRE: COMUNGENERO: MASCULINO VARIACION DE GENERO: JUANA
Juan de Dios,M,653/66,
Juana,F,COMUN,
Juana del Pilar,F,297/52,
Juanita,F,012-DGRC-2000,
Jucunda,F,SANTORAL,VIRGEN FESTIV.25 DE NOVIEMBRE
Jucundo,M,COMUN,LATIN"IUCUNDUS", DERIVADO DE "IUUO", DAR GUSTO, POSTERIORMENTE AYUDAR. "IUCUNDUS" ERA LO QUE DA GUSTO LO QUE ALEGRA ES DECIR AGRADABLE, ALEGRE JOCUNDO. SAN JUCUNDO, SACERDOTE GALORROMANO, MARTIRIZADO POR LOS BARBAROS EN EL SIGLO V; OTRO SANTO DEL MISMO NOMBRE, OBISPO DE BOLONIA, EN LA MIS
Judas,M,SANTORAL,ORIGEN: HEBREOSIGNIFICADO: EL QUE ALABA A DIOSNOMBRE DE VARIOS PERSONAJES BIBLICOSOTROS ORIGENES: NUEVO TESTAMENTOGENERO: MASCULI NOVARIACION DE GENERO: JUDITH.-
Judd,M,012-DGRC-2000,
Jude,M,012-DGRC-2000,
Judit,F,COMUN,]ORIGEN: HEBREOSIGNIFICADO: LA MUJER DE JUDA, LA JUDIA, ALABANZA DE DIOS, VARIANTE DE JUDITH. GENERO: FEMENINO
Judith,F,448/56,ORIGEN: HEBREO  SIGNIFICADO: LA MUJER DE JUDA, LA JUDIA, ALABANZA DE DIOSNOMBRE: COMUN   GENERO: FEMENINO
Judy,F,012-DGRC-2000,
Juji,F,012-DGRC-2000,
Julen,M,13/98,
Jules,M,012-DGRC-2000,
Julia,F,COMUN,
Julian,M,COMUN,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "IULIANUS", PATRONIMICO DE"IULIUS" VARIEDAD DE JULIO. NOMBRE: COMUNGENERO:"MASCULINOVARIACION DE GENERO JULIANA.
Juliana,F,945/83,
Julianna,F,012-DGRC-2000,
Julianne,F,012-DGRC-2000,
Juliano,M,SANTORAL,MARTIR 8 DE ENERO24 DE FEBRERO5 DE JUNIO13 DE SEPTIEMBRE- JULIANO SABAS 14 DE ENERO VARIEDAD DE JULIANGENERO: MASCULINO
Julie,F,012-DGRC-2000,
Julieta,F,COMUN,ORIGEN: LATINOSIGNIFICADO: DIMINUTIVO DE "JULIA"NOMBRE: COMUN GENERO: FEMENINO
Juliette,F,21/98,
Julinka,F,012-DGRC-2000,
Julio,M,COMUN,ORIGEN:"LATINOSIGNIFICADO: OSCUROEL QUE TIENE EL CABELLO CRESPO NOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: JULIA
Julisa,F,PCIA BS AS,
Julissa,F,PCIA BS AS,
July,A,012-DGRC-2000,
Juma,M,012-DGRC-2000,
Jumai,F,01/03,
Jun,A,ACOMP/OTRO  8/01,
June,F,012-DGRC-2000,
Junior,M,10/01,
Juno,F,COMUN,ORIGEN: LATINOSIGNIFICADO: DIOSA ROMANA, ESPOSA DE JUPITER, MADRE DE MARTELA QUE ES JOVEN Y JUVENILGENERO: FEMENINO-
Juri,M,7/01,
Jurrien,M,012-DGRC-2000,
Justa,F,COMUN,
Justin,M,012-DGRC-2000,
Justina,F,14/91,
Justine,F,...1/98,
Justiniano,M,COMUN,ORIGEN: LATINOSIGNUIFICADO: DEL LATIN "IUSTINIANUS", PATRONIMICO DE "IUSTINUS", EL FAMOSO EMPERADOR DEL CORPUS IURIS CIVILISNOMBRE: COMUN GENERO: MASCULINOVARIACION DE GENERO: JUSTINIANA.-
Justino,M,USJ,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "IUSTINUS", PATRONIMICO DE JUSTO SAN JUSTINO, APODADO EL MARTIR O EL FILOSOFO PRIMER PADRE DE LA IGLESIA LATINANOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: JUSTI NA.
Justise,F,012-DGRC-2000,
Justo,M,761/70,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "IUSTUS": EL QUE SE APEGA ESTRE- CHAMENTE AL DERECHO "IUS", ES DECIR, JUSTO, HONRADO, INTEGRO, PROBO. NOMBRE; COMUNGENERO: MASCULINOVARIACION DE GENERO: JUSTA.
Juvenal,M,875/76,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "IUVENALIS", JUVENIL, APTO PARA JOVENESSAN JUVENAL, MARTIR DEL SIGLO IVGENERO: MASCULINONOMBRE: COMUN-
Juvencio,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: JUVENTUDGENERO: MASCULINO-
Juveneo,M,SANTORAL,BEATO 12 DE SEPTIEMBRE-
Juventino,M,SANTORAL,MARTIR 25 DE ENERO
Juyoung,M,CIRC. 05/2000,
Jüre,M,12/00,
Jürgen,M,19/98,
Kaatje,F,012-DGRC-2000,
Kacey,F,012-DGRC-2000,
Kachina,F,012-DGRC-2000,
Kachine,F,012-DGRC-2000,
Kacy,F,012-DGRC-2000,
Kadar,M,012-DGRC-2000,
Kadeem,M,012-DGRC-2000,
Kadin,M,012-DGRC-2000,
Kadir,M,012-DGRC-2000,
Kado,M,012-DGRC-2000,
Kaede,A,ACOMP/OTRO   18/02,
Kaela,F,012-DGRC-2000,
Kaethe,F,012-DGRC-2000,
Kai,M,...9/00,
Kaia,F,012-DGRC-2000,
Kaiane,F,1/95,
Kaikara,M,012-DGRC-2000,
Kaiki,M,15/01,
Kailash,M,5/99,
Kaili,M,012-DGRC-2000,
Kaira,F,012-DGRC-2000,
Kairos,F,012-DGRC-2000,
Kaiser,M,012-DGRC-2000,
Kala,F,012-DGRC-2000,
Kalama,F,012-DGRC-2000,
Kalani,M,012-DGRC-2000,
Kalanit,F,18/99,
Kalare,F,012-DGRC-2000,
Kalb,M,012-DGRC-2000,
Kale,M,012-DGRC-2000,
Kalea,F,012-DGRC-2000,
Kaled,M,8/02,
Kalei,F,012-DGRC-2000,
Kalen,A,ACOMP/OTRO-17/94,
Kalena,F,17/98,
Kaley,F,012-DGRC-2000,
Kali,F,012-DGRC-2000,
Kalika,F,012-DGRC-2000,
Kalil,M,938/82,
Kalila,F,012-DGRC-2000,
Kalinda,F,012-DGRC-2000,
Kaliska,F,012-DGRC-2000,
Kalkin,M,012-DGRC-2000,
Kalli,F,012-DGRC-2000,
Kalman,M,012-DGRC-2000,
Kalonice,F,012-DGRC-2000,
Kalya,F,16/00,
Kalyca,F,012-DGRC-2000,
Kama,F,012-DGRC-2000,
Kamal,M,...9/00,
Kamala,F,012-DGRC-2000,
Kameko,F,012-DGRC-2000,
Kamena,F,8/04,
Kamil,M,1/00,
Kamila,F,..9/00,
Kamilah,F,012-DGRC-2000,
Kamilia,F,012-DGRC-2000,
Kandace,F,012-DGRC-2000,
Kande,F,012-DGRC-2000,
Kandice,F,012-DGRC-2000,
Kane,M,012-DGRC-2000,
Kanene,F,012-DGRC-2000,
Kaniel,M,012-DGRC-2000,
Kanika,F,012-DGRC-2000,
Kanti,A,ACOMP/OTRO 11/98,
Kanya,F,012-DGRC-2000,
Kaori,A,ACOMP/OTRO.17/98,
Kaoru,A,ACOMP/OTRO 2/03,
Kapono,M,012-DGRC-2000,
Kapriel,A,ACOMP/OTRO.12/97,
Kara,F,012-DGRC-2000,
Karan,M,CIRC. 5/2000,
Kareem,M,012-DGRC-2000,
Karel,F,7/98,
Karen,F,851/74,SIGNIFICADO; FORMA DANESA DE CATALINANOMBRE: COMUNGENERO: FEMENINO
Karena,F,012-DGRC-2000,
Karenina,F,7/95,
Karibe,A,ACOMP/OTRO.18/99,
Karida,F,012-DGRC-2000,
Karif,M,012-DGRC-2000,
Karim,M,1/95,
Karima,F,12/00,
Karimah,F,012-DGRC-2000,
Karin,F,490/58,
Karina,F,902/78,
Karine,F,012-DGRC-2000,
Karis,F,012-DGRC-2000,
Karl,M,6/00,
Karla,F,13/00,
Karli,F,012-DGRC-2000,
Karma,F,012-DGRC-2000,
Karol,M,3/98,
Karolina,F,14/02,
Karsten,M,012-DGRC-2000,
Karumanta,A,ACOMP/OTRO-17/94,
Kasen,M,012-DGRC-2000,
Kasi,F,012-DGRC-2000,
Kasia,F,012-DGRC-2000,
Kasib,M,012-DGRC-2000,
Kasim,M,012-DGRC-2000,
Kasinda,F,012-DGRC-2000,
Kaspar,M,012-DGRC-2000,
Kass,M,012-DGRC-2000,
Kassia,F,012-DGRC-2000,
Kassidy,F,012-DGRC-2000,
Katarina,F,10/99,
Kate,F,012-DGRC-2000,
Kateb,M,012-DGRC-2000,
Katelin,F,012-DGRC-2000,
Katelyn,F,012-DGRC-2000,
Katerina,F,11/98,
Katharina,F,2/99,
Katharine,F,012-DGRC-2000,
Katherina,F,Circ 5/05,
Katherine,F,23/91,SIGNIFICADO: VARIEDAD DE CATALINAGENERO: FEMENINO
Kathie,F,012-DGRC-2000,
Kathleen,F,012-DGRC-2000,
Kathrin,F,12/99,
Katia,F,1/90,
Katie,F,8/00,
Katja,F,20/92,
Katlyn,F,012-DGRC-2000,
Katrien,F,012-DGRC-2000,
Katrina,F,012-DGRC-2000,
Katu,A,ACOMP/OTRO-4/97,
Katya,F,13/00,
Katyana,F,..../00,
Kaveri,F,012-DGRC-2000,
Kavindra,F,012-DGRC-2000,
Kay,A,012-DGRC-2000 A/OTRO,
Kaya,F,012-DGRC-2000,
Kayla,F,17/99,
Kaylee,F,012-DGRC-2000,
Kayra,F,.6 / 05,
Kaysa,F,012-DGRC-2000,
Kazuhiko,M,1/03,
Kazuo,M,012-DGRC-2000,
Keahi,M,012-DGRC-2000,
Keane,M,012-DGRC-2000,
Keanu,M,8/02,
Keara,F,012-DGRC-2000,
Kearney,M,012-DGRC-2000,
Keaton,M,012-DGRC-2000,
Keb,M,012-DGRC-2000,
Kedar,M,012-DGRC-2000,
Kedma,F,012-DGRC-2000,
Keefe,M,012-DGRC-2000,
Keelan,A,012-DGRC-2000 A/OTRO,
Keelie,F,12/02,
Keelin,F,012-DGRC-2000,
Keely,A,012-DGRC-2000 A/OTRO,
Keenan,M,012-DGRC-2000,
Keene,M,012-DGRC-2000,
Kefira,F,012-DGRC-2000,
Kegan,M,012-DGRC-2000,
Kei,F,012-DGRC-2000,
Keigo,M,12/02,
Keiichi,M,20/01,
Keiji,M,012-DGRC-2000,
Keiki,F,012-DGRC-2000,
Keiko,F,012-DGRC-2000,
Keila,F,887/77,
Keili,F,16/00,
Keir,M,012-DGRC-2000,
Keisha,F,012-DGRC-2000,
Keith,M,012-DGRC-2000,
Kekipi,M,012-DGRC-2000,
Kekona,F,012-DGRC-2000,
Kelby,A,012-DGRC-2000 A/OTRO,
Kelda,F,012-DGRC-2000,
Keli,M,012-DGRC-2000,
Kelila,F,012-DGRC-2000,
Kellan,M,012-DGRC-2000,
Kellee,F,012-DGRC-2000,
Kellen,M,012-DGRC-2000,
Kelli,F,012-DGRC-2000,
Kellie,F,012-DGRC-2000,
Kelly,A,012-DGRC-2000 A/OTRO,
Kelman,M,012-DGRC-2000,
Kelsey,A,012-DGRC-2000 A/OTRO,
Kelvin,M,012-DGRC-2000,
Kemal,M,012-DGRC-2000,
Kempton,M,012-DGRC-2000,
Ken,M,10/94,
Kenaan,A,ACOMP/OTRO.10/99,
Kenaz,M,012-DGRC-2000,
Kenda,F,012-DGRC-2000,
Kendi,F,012-DGRC-2000,
Kendra,F,11/99,
Kendrick,M,012-DGRC-2000,
Kenelm,M,012-DGRC-2000,
Kenichi,M,2/04,
Kenji,M,9/94,
Kenley,M,012-DGRC-2000,
Kenn,M,012-DGRC-2000,
Kennard,M,012-DGRC-2000,
Kennedy,A,012-DGRC-2000 A/OTRO,
Kenneth,M,13/95,
Kennis,F,012-DGRC-2000,
Kenny,M,012-DGRC-2000,
Kensel,M,12/02,
Kent,M,012-DGRC-2000,
Kentaro,M,012-DGRC-2000,
Kenti,A,ACOMP/OTRO 22/97,
Kentigerno,M,SANTORAL,OBISPO 13 DE ENERO
Kenton,M,012-DGRC-2000,
Kenya,F,012-DGRC-2000,
Kenyi,M,012-DGRC-2000,
Kenyon,M,012-DGRC-2000,
Kenza,F,7/04,
Kenzie,A,012-DGRC-2000 A/OTRO,
Kenzo,M,14/99.,
Keona,F,012-DGRC-2000,
Kerbasi,M,012-DGRC-2000,
Keren,F,7/05,
Kermit,M,012-DGRC-2000,
Kern,M,012-DGRC-2000,
Kerr,M,012-DGRC-2000,
Kerrick,M,012-DGRC-2000,
Kerrin,F,012-DGRC-2000,
Kerry,A,012-DGRC-2000 A/OTRO,
Kers,M,012-DGRC-2000,
Kesare,F,012-DGRC-2000,
Kesia,F,012-DGRC-2000,
Kester,M,012-DGRC-2000,
Keturah,F,012-DGRC-2000,
Kevin,M,659/67,
Kevina,F,012-DGRC-2000,
Kevyn,F,012-DGRC-2000,
Keyvia,F,2/01,
Khaled,M,19/98,
Khalid,M,7./04,
Khalidah,F,012-DGRC-2000,
Khalil,M,26/92,SIGNIFICADO: VARIANTE GRAFICA DE "JALIL"GENERO: MASCULINO
Khalile,F,F.ACOMP/OTRO.14/99,
Khan,M,012-DGRC-2000,
Kharis,F,18/02,
Khoury,M,012-DGRC-2000,
Kia,F,012-DGRC-2000,
Kian,M,10/01,
Kiana,F,12/99,
Kiara,F,1/00,
Kiden,F,012-DGRC-2000,
Kiefer,M,012-DGRC-2000,
Kiele,F,012-DGRC-2000,
Kieran,M,012-DGRC-2000,
Kiernan,M,012-DGRC-2000,
Kiley,F,012-DGRC-2000,
Kilian,F,8/05,
Kiliano,M,SANTORAL,SIGNIFICADO: GAELICO KILIAN, QUE SE CONSIDERA FORMA CELTIZADA DE "CECI- LIO"GENERO; MASCULINO
Killa,A,ACOMP/OTRO 3/98,
Killian,M,18/99,
Kim,A,8/04,
Kimball,M,012-DGRC-2000,
Kimberly,F,21/98,
Kimey,A,ACOMP/OTRO 11/04,
Kimi,F,012-DGRC-2000,
Kin,M,012-DGRC-2000,
Kina,F,012-DGRC-2000,
Kincaid,M,012-DGRC-2000,
Kinen,A,CIRC. 5/2000,
Kinesburga,F,SANTORAL,ORIGEN: ANGLOSAJONSIGNIFICADO: FORTALEZA REALGENERO: FEMENINO-
Kineswida,F,SANTORAL,VIRGEN FESTIV.6 DE MARZO
Kineta,F,012-DGRC-2000,
King,A,012-DGRC-2000 A/OTRO,
Kinneret,F,012-DGRC-2000,
Kinsey,A,012-DGRC-2000 A/OTRO,
Kintigerno,M,SANTORAL,OBISPO FESTIV.13 DE ENERO
Kinton,M,012-DGRC-2000,
Kioko,F,012-DGRC-2000,
Kiona,F,012-DGRC-2000,
Kioshi,M,012-DGRC-2000,
Kipling,M,012-DGRC-2000,
Kipp,M,012-DGRC-2000,
Kira,F,012-DGRC-2000,
Kiran,F,012-DGRC-2000,
Kirby,M,012-DGRC-2000,
Kirian,M,1/02,
Kiriano,M,SANTORAL,ABAD FESTIV.9 DE SEPTIEMBRE
Kirk,M,012-DGRC-2000,
Kirkwood,M,012-DGRC-2000,
Kiros,M,012-DGRC-2000,
Kirsten,F,012-DGRC-2000,
Kirstina,F,9/04,
Kisa,F,012-DGRC-2000,
Kishi,F,012-DGRC-2000,
Kiska,F,012-DGRC-2000,
Kissa,F,012-DGRC-2000,
Kita,F,012-DGRC-2000,
Kitra,F,012-DGRC-2000,
Kitty,F,012-DGRC-2000,
Kiyomi,F,...9/00,
Kiyoshi,M,012-DGRC-2000,
Kizzy,F,012-DGRC-2000,
Klarissa,F,012-DGRC-2000,
Klaus,M,15/93,
Kleef,M,012-DGRC-2000,
Knox,M,012-DGRC-2000,
Koen,M,012-DGRC-2000,
Kohana,F,012-DGRC-2000,
Kohar,F,2/00,
Koichi,M,2/99,
Koko,F,012-DGRC-2000,
Kolby,M,14/01,
Kolina,F,012-DGRC-2000,
Komstantin,M,24/00,
Kona,F,012-DGRC-2000,
Kong,M,012-DGRC-2000,
Konstantin,M,19/01,
Konstantinos,M,23/00,
Koos,M,10/01,
Kora,F,012-DGRC-2000,
Koral,F,012-DGRC-2000,
Korb,M,012-DGRC-2000,
Koren,F,012-DGRC-2000,
Kort,M,012-DGRC-2000,
Kosey,M,012-DGRC-2000,
Kospi,A,ACOMP/OTRO  8/03,
Koto,F,012-DGRC-2000,
Krikor,M,1/02,
Krischan,M,012-DGRC-2000,
Krish,M,8/00,
Krista,F,012-DGRC-2000,
Kristen,F,012-DGRC-2000,
Krister,M,012-DGRC-2000,
Kristin,F,012-DGRC-2000,
Kristina,F,14/99,
Kristine,F,012-DGRC-2000,
Krysia,F,19/98,
Krystal,F,012-DGRC-2000,
Kumar,M,10/01,
Kumi,F,012-DGRC-2000,
Kumiko,F,012-DGRC-2000,
Kunti,F,24/00,
Kuri,F,012-DGRC-2000,
Kurt,M,2/90,
Kusi,A,ACOMP/OTRO-28/96,
Kuyen,A,ACOMP/OTRO 4/03,
Kwanita,F,012-DGRC-2000,
Kyara,F,13/00,
Kyla,F,012-DGRC-2000,
Kyle,M,13/98,
Kyleigh,F,012-DGRC-2000,
Kyler,M,012-DGRC-2000,
Kylia,F,012-DGRC-2000,
Kyna,F,012-DGRC-2000,
Kyne,M,012-DGRC-2000,
Kynthia,F,012-DGRC-2000,
Kyoko,F,012-DGRC-2000,
Kyra,F,10/99,
Kyrene,F,012-DGRC-2000,
Kyros,M,012-DGRC-2000,
Laban,M,012-DGRC-2000,
Labib,M,012-DGRC-2000,
Lacey,F,012-DGRC-2000,
Lacie,F,012-DGRC-2000,
Lacy,F,012-DGRC-2000,
Ladd,M,012-DGRC-2000,
Ladio,M,485/58,
Ladislao,M,COMUN,ORIGEN: POLAC0SIGNIFICADO: GLORIAEL QUE GOBIERNA CON GLORIA GENERO: MASCULINOVARIACION DE GENERO: LADISLADA.
Lael,F,012-DGRC-2000,
